Farmer,Record_ID_system_date,Record_ID_system_time,AIR_HUMIDITY,AIR_TEMPERATURE,CARBON_DIOXIDE,EVENT,LIGHT_INTENSITY,SHIELD_BATTERY_LEVEL,SHIELD_FW_VERSION,SHIELD_ID,SOIL_MOISTURE,SOIL_NITROGEN,SOIL_PHOSPHOROUS,SOIL_POTASSIUM,SOIL_TEMPERATURE,SPEAR_BATTERY_LEVEL,SPEAR_DATA,SPEAR_FW_VERSION,SPEAR_ID,STORE_TIMESTAMP_DATE,Store_timestamp_time,VALVE_POSITION,WATER_DISPENSED
TrayOne3,31/07/2023,17:15:02,412,311,356,95,0,94.99163055,0.82.69,0102030405060708090a640b,685,53,53,49,31,3901,010c0102030405060708090000021f030000030e023d0f0c0200000402ad020a021f000804640100003e,0.0.3,1.0203E+22,31/07/2023,20:11:18,0,0
TrayOne,31/07/2023,18:15:01,399,312,1412,95,0,96.52622223,0.82.69,0102030405060708090a6407,592,22,8,8,31,4063,010c0102030405060708090000021f030000030e02df0f0c020000040250020a021f000804840500003e,0.0.3,1.0203E+22,31/07/2023,21:09:49,0,0
TrayOne2,31/07/2023,18:15:01,419,305,565,95,0,97.60044861,0.82.69,0102030405060708090a640a,641,44,44,40,31,3914,010c0102030405060708090a0b0c1f030000030e024a0f040281020502a301090231010b022c001d022c001c0228003e,0.0.3,0102030405060708090a0b0c,31/07/2023,21:07:44,0,0
TrayOne3,31/07/2023,18:15:01,418,307,382,95,0,94.53125,0.82.69,0102030405060708090a640b,719,53,53,48,31,3872,010c0102030405060708090000021f030000030e02200f0c0200000402cf020a021f0008047e0100003e,0.0.3,1.0203E+22,31/07/2023,21:11:19,0,0
TrayOne,31/07/2023,19:15:00,402,312,1443,95,0,96.21931458,0.82.69,0102030405060708090a6407,606,21,8,8,31,4058,010c0102030405060708090000021f030000030e02da0f0c02000004025e020a021f000804a30500003e,0.0.3,1.0203E+22,31/07/2023,22:09:50,0,0
TrayOne2,31/07/2023,19:15:00,418,307,504,95,0,97.44698334,0.82.69,0102030405060708090a640a,650,45,45,41,31,3908,010c0102030405060708090a0b0c1f030000030e02440f04028a020502a201090233010b022d001d022d001c0229003e,0.0.3,0102030405060708090a0b0c,31/07/2023,22:07:46,0,0
TrayOne3,31/07/2023,19:15:01,415,311,391,95,0,93.9174118,0.82.69,0102030405060708090a640b,680,53,53,48,31,3890,010c0102030405060708090000021f030000030e02320f0c0200000402a8020a021f000804870100003e,0.0.3,1.0203E+22,31/07/2023,22:11:21,0,0
TrayOne,31/07/2023,20:15:01,384,301,1430,95,0,95.91239166,0.82.69,0102030405060708090a6407,593,21,10,9,31,4050,010c0102030405060708090000021f030000030e02d20f0c020000040251020a021f000804960500003e,0.0.3,1.0203E+22,31/07/2023,23:09:51,0,0
TrayOne2,31/07/2023,20:15:02,383,308,543,95,0,97.2935257,0.82.69,0102030405060708090a640a,649,45,45,41,31,3897,010c0102030405060708090a0b0c1f030000030e02390f0402890205027f01090234010b022d001d022d001c0229003e,0.0.3,0102030405060708090a0b0c,31/07/2023,23:07:46,0,0
TrayOne3,31/07/2023,20:15:02,388,304,368,95,0,92.9966507,0.82.69,0102030405060708090a640b,675,52,52,48,30,3877,010c0102030405060708090000021f030000030e02250f0c0200000402a3020a021e000804700100003e,0.0.3,1.0203E+22,31/07/2023,23:11:28,0,0
TrayOne,31/07/2023,21:15:01,363,308,1438,95,0,95.75892639,0.82.69,0102030405060708090a6407,584,26,6,6,31,4043,010c0102030405060708090000021f030000030e02cb0f0c020000040248020a021f0008049e0500003e,0.0.3,1.0203E+22,31/07/2023,00:09:51,0,0
TrayOne2,31/07/2023,21:15:01,378,304,512,95,0,97.14006042,0.82.69,0102030405060708090a640a,615,45,45,42,31,3887,010c0102030405060708090a0b0c1f030000030e022f0f0402670205027a01090230010b022d001d022d001c022a003e,0.0.3,0102030405060708090a0b0c,31/07/2023,00:07:49,0,0
TrayOne3,31/07/2023,21:15:01,383,303,336,95,0,92.84319305,0.82.69,0102030405060708090a640b,698,52,52,48,30,3864,010c0102030405060708090000021f030000030e02180f0c0200000402ba020a021e000804500100003e,0.0.3,1.0203E+22,31/07/2023,00:11:22,0,0
TrayOne,31/07/2023,22:15:00,360,307,1445,95,0,95.60546112,0.82.69,0102030405060708090a6407,599,16,3,3,31,4035,010c0102030405060708090000021f030000030e02c30f0c020000040257020a021f000804a50500003e,0.0.3,1.0203E+22,31/07/2023,01:09:52,0,0
TrayOne2,31/07/2023,22:15:01,375,304,541,95,0,96.0658493,0.82.69,0102030405060708090a640a,654,45,45,41,31,3879,010c0102030405060708090a0b0c1f030000030e02270f04028e0205027701090230010b022d001d022d001c0229003e,0.0.3,0102030405060708090a0b0c,31/07/2023,01:07:50,0,0
TrayOne3,31/07/2023,22:15:01,381,303,387,95,0,92.22935486,0.82.69,0102030405060708090a640b,712,52,52,48,30,3866,010c0102030405060708090000021f030000030e021a0f0c0200000402c8020a021e000804830100003e,0.0.3,1.0203E+22,31/07/2023,01:11:24,0,0
TrayOne,31/07/2023,23:15:00,369,307,1483,95,0,95.45201111,0.82.69,0102030405060708090a6407,577,8,2,2,31,4040,010c0102030405060708090000021f030000030e02c80f0c020000040241020a021f000804cb0500003e,0.0.3,1.0203E+22,31/07/2023,02:09:52,0,0
TrayOne2,31/07/2023,23:15:00,382,305,504,95,0,96.83315277,0.82.69,0102030405060708090a640a,628,44,44,41,30,3874,010c0102030405060708090a0b0c1f030000030e02220f0402740205027e01090231010b022c001d022c001c0229003e,0.0.3,0102030405060708090a0b0c,31/07/2023,02:07:52,0,0
TrayOne3,31/07/2023,23:15:01,380,309,402,95,0,91.61550903,0.82.69,0102030405060708090a640b,700,52,52,48,30,3860,010c0102030405060708090000021f030000030e02140f0c0200000402bc020a021e000804920100003e,0.0.3,1.0203E+22,31/07/2023,02:11:25,0,0
TrayOne,01/08/2023,00:15:01,386,299,1452,95,0,95.29855347,0.82.69,0102030405060708090a6407,604,5,5,4,31,4032,010c0102030405060708090000021f030000030e02c00f0c02000004025c020a021f000804ac0500003e,0.0.3,1.0203E+22,01/08/2023,03:09:53,0,0
TrayOne2,01/08/2023,00:15:01,377,312,466,95,0,95.60546112,0.82.69,0102030405060708090a640a,638,43,43,39,30,3863,010c0102030405060708090a0b0c1f030000030e02170f04027e0205027901090238010b022b001d022b001c0227003e,0.0.3,0102030405060708090a0b0c,01/08/2023,03:07:53,0,0
TrayOne3,01/08/2023,00:15:01,381,312,378,95,0,91.00167847,0.82.69,0102030405060708090a640b,665,52,52,47,30,3840,010c0102030405060708090000021f030000030e02000f0c020000040299020a021e0008047a0100003e,0.0.3,1.0203E+22,01/08/2023,03:11:27,0,0
TrayOne,01/08/2023,01:15:00,381,304,1444,95,0,94.68470764,0.82.69,0102030405060708090a6407,603,13,6,5,31,4024,010c0102030405060708090000021f030000030e02b80f0c02000004025b020a021f000804a40500003e,0.0.3,1.0203E+22,01/08/2023,04:09:54,0,0
TrayOne2,01/08/2023,01:15:01,383,308,563,95,0,96.37276459,0.82.69,0102030405060708090a640a,636,43,43,39,30,3856,010c0102030405060708090a0b0c1f030000030e02100f04027c0205027f01090234010b022b001d022b001c0227003e,0.0.3,0102030405060708090a0b0c,01/08/2023,04:07:55,0,0
TrayOne3,01/08/2023,01:15:01,382,312,376,95,0,90.38783264,0.82.69,0102030405060708090a640b,687,52,52,47,30,3832,010c0102030405060708090000021f030000030e02f80e0c0200000402af020a021e000804780100003e,0.0.3,1.0203E+22,01/08/2023,04:11:27,0,0
TrayOne,01/08/2023,02:15:01,379,307,1450,95,0,94.68470764,0.82.69,0102030405060708090a6407,599,14,5,4,31,4024,010c0102030405060708090000021f030000030e02b80f0c020000040257020a021f000804aa0500003e,0.0.3,1.0203E+22,01/08/2023,05:09:54,0,0
TrayOne2,01/08/2023,02:15:01,401,301,585,95,0,96.0658493,0.82.69,0102030405060708090a640a,595,42,42,39,30,3843,010c0102030405060708090a0b0c1f030000030e02030f040253020502910109022d010b022a001d022a001c0227003e,0.0.3,0102030405060708090a0b0c,01/08/2023,05:07:57,0,0
TrayOne3,01/08/2023,02:15:01,399,303,365,95,0,89.92745972,0.82.69,0102030405060708090a640b,695,51,51,47,30,3829,010c0102030405060708090000021f030000030e02f50e0c0200000402b7020a021e0008046d0100003e,0.0.3,1.0203E+22,01/08/2023,05:11:28,0,0
TrayOne,01/08/2023,03:15:01,372,311,1463,95,0,94.37779236,0.82.69,0102030405060708090a6407,581,12,6,6,30,4017,010c0102030405060708090000021f030000030e02b10f0c020000040245020a021e000804b70500003e,0.0.3,1.0203E+22,01/08/2023,06:09:56,0,0
TrayOne2,01/08/2023,03:15:01,395,302,546,95,0,95.75892639,0.82.69,0102030405060708090a640a,598,42,42,39,30,3811,010c0102030405060708090a0b0c1f030000030e02e30e0402560205028b0109022e010b022a001d022a001c0227003e,0.0.3,0102030405060708090a0b0c,01/08/2023,06:07:58,0,0
TrayOne3,01/08/2023,03:15:01,391,308,376,95,0,89.16015625,0.82.69,0102030405060708090a640b,656,51,51,47,30,3818,010c0102030405060708090000021f030000030e02ea0e0c020000040290020a021e000804780100003e,0.0.3,1.0203E+22,01/08/2023,06:11:30,0,0
TrayOne,01/08/2023,04:15:00,388,302,1465,95,0,96.0658493,0.82.69,0102030405060708090a6407,593,17,2,2,30,4201,010c0102030405060708090000021f030000030e0269100c020000040251020a021e000804b90500003e,0.0.3,1.0203E+22,01/08/2023,07:09:56,0,0
TrayOne2,01/08/2023,04:15:01,382,309,492,95,0,97.14006042,0.82.69,0102030405060708090a640a,600,42,42,39,30,3905,010c0102030405060708090a0b0c1f030000030e02410f0402580205027e01090235010b022a001d022a001c0227003e,0.0.3,0102030405060708090a0b0c,01/08/2023,07:07:59,0,0
TrayOne3,01/08/2023,04:15:01,391,304,367,95,0,94.68470764,0.82.69,0102030405060708090a640b,655,51,51,47,30,4193,010c0102030405060708090000021f030000030e0261100c02000004028f020a021e0008046f0100003e,0.0.3,1.0203E+22,01/08/2023,07:11:31,0,0
TrayOne,01/08/2023,05:15:00,389,301,1432,95,0,96.37276459,0.82.69,0102030405060708090a6407,597,5,0,0,30,4200,010c0102030405060708090000021f030000030e0268100c020000040255020a021e000804980500003e,0.0.3,1.0203E+22,01/08/2023,08:09:57,0,0
TrayOne2,01/08/2023,05:15:01,382,309,553,95,0,97.44698334,0.82.69,0102030405060708090a640a,617,42,42,38,30,3935,010c0102030405060708090a0b0c1f030000030e025f0f0402690205027e01090235010b022a001d022a001c0226003e,0.0.3,0102030405060708090a0b0c,01/08/2023,08:08:00,0,0
TrayOne3,01/08/2023,05:15:01,380,312,366,95,0,95.91239166,0.82.69,0102030405060708090a640b,703,51,51,47,30,4192,010c0102030405060708090000021f030000030e0260100c0200000402bf020a021e0008046e0100003e,0.0.3,1.0203E+22,01/08/2023,08:11:32,0,0
TrayOne,01/08/2023,06:15:01,381,303,1479,95,8,96.6796875,0.82.69,0102030405060708090a6407,596,1,2,2,30,4200,010c0102030405060708090000021f030000030e0268100c020800040254020a021e000804c70500003e,0.0.3,1.0203E+22,01/08/2023,09:09:58,0,0
TrayOne2,01/08/2023,06:15:01,388,305,512,95,12,97.75391388,0.82.69,0102030405060708090a640a,627,42,42,39,30,3945,010c0102030405060708090a0b0c1f030000030e02690f0402730205028401090231010b022a001d022a001c0227003e,0.0.3,0102030405060708090a0b0c,01/08/2023,09:08:01,0,0
TrayOne3,01/08/2023,06:15:01,396,301,401,95,4,96.37276459,0.82.69,0102030405060708090a640b,696,51,51,47,30,4187,010c0102030405060708090000021f030000030e025b100c0204000402b8020a021e000804910100003e,0.0.3,1.0203E+22,01/08/2023,09:11:33,0,0
TrayOne,01/08/2023,07:15:01,392,300,1442,95,8,96.98661041,0.82.69,0102030405060708090a6407,603,6,4,4,30,4198,010c0102030405060708090000021f030000030e0266100c02080004025b020a021e000804a20500003e,0.0.3,1.0203E+22,01/08/2023,10:09:58,0,0
TrayOne2,01/08/2023,07:15:01,390,306,533,95,8,97.75391388,0.82.69,0102030405060708090a640a,579,42,42,38,30,3947,010c0102030405060708090a0b0c1f030000030e026b0f0402430205028601090232010b022a001d022a001c0226003e,0.0.3,0102030405060708090a0b0c,01/08/2023,10:08:03,0,0
TrayOne3,01/08/2023,07:15:02,389,305,364,95,4,96.52622223,0.82.69,0102030405060708090a640b,680,51,51,46,30,4188,010c0102030405060708090000021f030000030e025c100c0204000402a8020a021e0008046c0100003e,0.0.3,1.0203E+22,01/08/2023,10:11:34,0,0
TrayOne,01/08/2023,08:15:00,373,307,1441,95,20,97.2935257,0.82.69,0102030405060708090a6407,602,11,3,3,31,4198,010c0102030405060708090000021f030000030e0266100c02140004025a020a021f000804a10500003e,0.0.3,1.0203E+22,01/08/2023,11:10:00,0,0
TrayOne2,01/08/2023,08:15:00,375,313,586,95,16,98.36774445,0.82.69,0102030405060708090a640a,618,42,42,38,30,3951,010c0102030405060708090a0b0c1f030000030e026f0f04026a0205027701090239010b022a001d022a001c0226003e,0.0.3,0102030405060708090a0b0c,01/08/2023,11:08:05,0,0
TrayOne3,01/08/2023,08:15:01,379,312,385,95,8,96.52622223,0.82.69,0102030405060708090a640b,667,51,51,46,30,4190,010c0102030405060708090000021f030000030e025e100c02080004029b020a021e000804810100003e,0.0.3,1.0203E+22,01/08/2023,11:11:36,0,0
TrayOne,01/08/2023,09:15:01,370,310,1357,95,28,97.44698334,0.82.69,0102030405060708090a6407,594,9,3,3,31,4201,010c0102030405060708090000021f030000030e0269100c021c00040252020a021f0008044d0500003e,0.0.3,1.0203E+22,01/08/2023,12:10:01,0,0
TrayOne2,01/08/2023,09:15:01,384,305,557,95,24,98.52120972,0.82.69,0102030405060708090a640a,592,42,42,39,30,3947,010c0102030405060708090a0b0c1f030000030e026b0f0402500205028001090231010b022a001d022a001c0227003e,0.0.3,0102030405060708090a0b0c,01/08/2023,12:08:05,0,0
TrayOne3,01/08/2023,09:15:02,377,312,373,95,12,96.6796875,0.82.69,0102030405060708090a640b,720,51,50,46,30,4192,010c0102030405060708090000021f030000030e0260100c020c000402d0020a021e000804750100003e,0.0.3,1.0203E+22,01/08/2023,12:11:37,0,0
TrayOne,01/08/2023,10:15:00,376,302,1433,95,24,97.60044861,0.82.69,0102030405060708090a6407,584,8,2,2,31,4203,010c0102030405060708090000021f030000030e026b100c021800040248020a021f000804990500003e,0.0.3,1.0203E+22,01/08/2023,13:10:01,0,0
TrayOne2,01/08/2023,10:15:01,388,302,514,95,20,98.67465973,0.82.69,0102030405060708090a640a,625,40,41,37,30,3948,010c0102030405060708090a0b0c1f030000030e026c0f040271020502840109022e010b0228001d0229001c0225003e,0.0.3,0102030405060708090a0b0c,01/08/2023,13:08:07,0,0
TrayOne3,01/08/2023,10:15:01,371,314,347,95,8,96.83315277,0.82.69,0102030405060708090a640b,698,50,50,46,30,4183,010c0102030405060708090000021f030000030e0257100c0208000402ba020a021e0008045b0100003e,0.0.3,1.0203E+22,01/08/2023,13:11:38,0,0
TrayOne,01/08/2023,11:15:00,357,313,1383,95,20,97.60044861,0.82.69,0102030405060708090a6407,598,6,1,1,31,4206,010c0102030405060708090000021f030000030e026e100c021400040256020a021f000804670500003e,0.0.3,1.0203E+22,01/08/2023,14:10:01,0,0
TrayOne2,01/08/2023,11:15:01,375,309,530,95,32,98.828125,0.82.69,0102030405060708090a640a,597,39,39,36,31,3951,010c0102030405060708090a0b0c1f030000030e026f0f0402550205027701090235010b0227001d0227001c0224003e,0.0.3,0102030405060708090a0b0c,01/08/2023,14:08:09,0,0
TrayOne3,01/08/2023,11:15:01,374,312,358,95,8,96.52622223,0.82.69,0102030405060708090a640b,711,50,50,46,30,4208,010c0102030405060708090000021f030000030e0270100c0208000402c7020a021e000804660100003e,0.0.3,1.0203E+22,01/08/2023,14:11:39,0,0
TrayOne,01/08/2023,12:15:01,373,307,1385,95,12,97.90736389,0.82.69,0102030405060708090a6407,576,3,0,0,31,4198,010c0102030405060708090000021f030000030e0266100c020c00040240020a021f000804690500003e,0.0.3,1.0203E+22,01/08/2023,15:10:02,0,0
TrayOne2,01/08/2023,12:15:01,377,305,529,95,12,97.2935257,0.82.69,0102030405060708090a640a,593,38,38,35,31,3955,010c0102030405060708090a0b0c1f030000030e02730f0402510205027901090231010b0226001d0226001c0223003e,0.0.3,0102030405060708090a0b0c,01/08/2023,15:08:09,0,0
TrayOne3,01/08/2023,12:15:01,377,308,334,95,4,96.83315277,0.82.69,0102030405060708090a640b,665,50,50,46,30,4204,010c0102030405060708090000021f030000030e026c100c020400040299020a021e0008044e0100003e,0.0.3,1.0203E+22,01/08/2023,15:11:41,0,0
TrayOne,01/08/2023,13:15:00,375,308,1402,95,4,98.06082153,0.82.69,0102030405060708090a6407,577,0,0,0,31,4203,010c0102030405060708090000021f030000030e026b100c020400040241020a021f0008047a0500003e,0.0.3,1.0203E+22,01/08/2023,16:10:03,0,0
TrayOne2,01/08/2023,13:15:01,382,307,518,95,12,99.13504791,0.82.69,0102030405060708090a640a,624,39,39,36,31,3948,010c0102030405060708090a0b0c1f030000030e026c0f0402700205027e01090233010b0227001d0227001c0224003e,0.0.3,0102030405060708090a0b0c,01/08/2023,16:08:11,0,0
TrayOne3,01/08/2023,13:15:01,374,318,355,95,0,96.98661041,0.82.69,0102030405060708090a640b,690,50,50,46,30,4198,010c0102030405060708090000021f030000030e0266100c0200000402b2020a021e000804630100003e,0.0.3,1.0203E+22,01/08/2023,16:11:41,0,0
TrayOne,01/08/2023,14:15:00,364,312,1388,95,0,98.36774445,0.82.69,0102030405060708090a6407,592,2,1,1,31,4201,010c0102030405060708090000021f030000030e0269100c020000040250020a021f0008046c0500003e,0.0.3,1.0203E+22,01/08/2023,17:10:04,0,0
TrayOne2,01/08/2023,14:15:01,388,306,536,95,4,99.28850555,0.82.69,0102030405060708090a640a,611,39,39,36,31,3950,010c0102030405060708090a0b0c1f030000030e026e0f0402630205028401090232010b0227001d0227001c0224003e,0.0.3,0102030405060708090a0b0c,01/08/2023,17:08:12,0,0
TrayOne3,01/08/2023,14:15:01,388,307,367,95,0,97.14006042,0.82.69,0102030405060708090a640b,680,50,50,46,30,4195,010c0102030405060708090000021f030000030e0263100c0200000402a8020a021e0008046f0100003e,0.0.3,1.0203E+22,01/08/2023,17:11:43,0,0
TrayOne,01/08/2023,15:15:01,361,310,1420,95,0,98.828125,0.82.69,0102030405060708090a6407,598,3,0,0,31,4203,010c0102030405060708090000021f030000030e026b100c020000040256020a021f0008048c0500003e,0.0.3,1.0203E+22,01/08/2023,18:10:05,0,0
TrayOne2,01/08/2023,15:15:01,385,305,542,95,0,99.4419632,0.82.69,0102030405060708090a640a,610,38,38,35,30,3955,010c0102030405060708090a0b0c1f030000030e02730f0402620205028101090231010b0226001d0226001c0223003e,0.0.3,0102030405060708090a0b0c,01/08/2023,18:08:13,0,0
TrayOne3,01/08/2023,15:15:01,383,309,365,95,0,97.14006042,0.82.69,0102030405060708090a640b,670,50,50,46,30,4208,010c0102030405060708090000021f030000030e0270100c02000004029e020a021e0008046d0100003e,0.0.3,1.0203E+22,01/08/2023,18:11:45,0,0
TrayOne,01/08/2023,16:15:01,368,307,1471,95,0,97.2935257,0.82.69,0102030405060708090a6407,579,1,0,0,31,4103,010c0102030405060708090000021f030000030e0207100c020000040243020a021f000804bf0500003e,0.0.3,1.0203E+22,01/08/2023,19:10:05,0,0
TrayOne2,01/08/2023,16:15:01,374,305,556,95,0,97.90736389,0.82.69,0102030405060708090a640a,598,39,39,35,30,3938,010c0102030405060708090a0b0c1f030000030e02620f0402560205027601090231010b0227001d0227001c0223003e,0.0.3,0102030405060708090a0b0c,01/08/2023,19:08:14,0,0
TrayOne3,01/08/2023,16:15:01,378,313,368,95,0,95.29855347,0.82.69,0102030405060708090a640b,691,50,49,45,30,3892,010c0102030405060708090000021f030000030e02340f0c0200000402b3020a021e000804700100003e,0.0.3,1.0203E+22,01/08/2023,19:11:46,0,0
TrayOne,01/08/2023,17:15:00,370,310,1436,95,0,96.83315277,0.82.69,0102030405060708090a6407,587,0,0,0,31,4084,010c0102030405060708090000021f030000030e02f40f0c02000004024b020a021f0008049c0500003e,0.0.3,1.0203E+22,01/08/2023,20:10:06,0,0
TrayOne2,01/08/2023,17:15:01,383,307,532,95,0,97.75391388,0.82.69,0102030405060708090a640a,610,38,38,35,30,3926,010c0102030405060708090a0b0c1f030000030e02560f0402620205027f01090233010b0226001d0226001c0223003e,0.0.3,0102030405060708090a0b0c,01/08/2023,20:08:17,0,0
TrayOne3,01/08/2023,17:15:01,381,311,371,95,0,94.99163055,0.82.69,0102030405060708090a640b,667,49,49,45,30,3887,010c0102030405060708090000021f030000030e022f0f0c02000004029b020a021e000804730100003e,0.0.3,1.0203E+22,01/08/2023,20:11:47,0,0
TrayOne,01/08/2023,18:15:01,374,311,1493,95,0,96.52622223,0.82.69,0102030405060708090a6407,569,0,0,0,31,4072,010c0102030405060708090000021f030000030e02e80f0c020000040239020a021f000804d50500003e,0.0.3,1.0203E+22,01/08/2023,21:10:07,0,0
TrayOne2,01/08/2023,18:15:01,400,302,505,95,0,96.21931458,0.82.69,0102030405060708090a640a,612,37,37,34,30,3911,010c0102030405060708090a0b0c1f030000030e02470f040264020502900109022e010b0225001d0225001c0222003e,0.0.3,0102030405060708090a0b0c,01/08/2023,21:08:22,0,0
TrayOne3,01/08/2023,18:15:02,396,305,378,95,0,94.07086945,0.82.69,0102030405060708090a640b,708,49,49,45,30,3889,010c0102030405060708090000021f030000030e02310f0c0200000402c4020a021e0008047a0100003e,0.0.3,1.0203E+22,01/08/2023,21:11:54,0,0
TrayOne,01/08/2023,19:15:01,390,301,1489,95,0,96.21931458,0.82.69,0102030405060708090a6407,583,1,1,1,31,4067,010c0102030405060708090000021f030000030e02e30f0c020000040247020a021f000804d10500003e,0.0.3,1.0203E+22,01/08/2023,22:10:08,0,0
TrayOne2,01/08/2023,19:15:01,393,309,499,95,0,96.83315277,0.82.69,0102030405060708090a640a,619,37,37,34,30,3908,010c0102030405060708090a0b0c1f030000030e02440f04026b0205028901090235010b0225001d0225001c0222003e,0.0.3,0102030405060708090a0b0c,01/08/2023,22:08:20,0,0
TrayOne3,01/08/2023,19:15:01,402,304,406,95,0,93.9174118,0.82.69,0102030405060708090a640b,661,49,49,45,30,3869,010c0102030405060708090000021f030000030e021d0f0c020000040295020a021e000804960100003e,0.0.3,1.0203E+22,01/08/2023,22:11:49,0,0
TrayOne,01/08/2023,20:15:00,390,300,1477,95,0,95.91239166,0.82.69,0102030405060708090a6407,583,2,0,0,31,4055,010c0102030405060708090000021f030000030e02d70f0c020000040247020a021f000804c50500003e,0.0.3,1.0203E+22,01/08/2023,23:10:09,0,0
TrayOne2,01/08/2023,20:15:01,381,311,492,95,0,96.6796875,0.82.69,0102030405060708090a640a,605,34,34,32,30,3895,010c0102030405060708090a0b0c1f030000030e02370f04025d0205027d01090237010b0222001d0222001c0220003e,0.0.3,0102030405060708090a0b0c,01/08/2023,23:08:26,0,0
TrayOne3,01/08/2023,20:15:01,393,307,403,95,0,93.45703125,0.82.69,0102030405060708090a640b,653,49,49,45,30,3885,010c0102030405060708090000021f030000030e022d0f0c02000004028d020a021e000804930100003e,0.0.3,1.0203E+22,01/08/2023,23:11:50,0,0
TrayOne,01/08/2023,21:15:01,403,300,1451,95,0,95.75892639,0.82.69,0102030405060708090a6407,567,1,0,0,31,4048,010c0102030405060708090000021f030000030e02d00f0c020000040237020a021f000804ab0500003e,0.0.3,1.0203E+22,01/08/2023,00:10:10,0,0
TrayOne2,01/08/2023,21:15:02,393,311,555,95,0,96.21931458,0.82.69,0102030405060708090a640a,593,35,35,32,30,3890,010c0102030405060708090a0b0c1f030000030e02320f0402510205028901090237010b0223001d0223001c0220003e,0.0.3,0102030405060708090a0b0c,01/08/2023,00:08:23,0,0
TrayOne3,01/08/2023,21:15:02,396,310,372,95,0,92.84319305,0.82.69,0102030405060708090a640b,702,49,49,45,30,3877,010c0102030405060708090000021f030000030e02250f0c0200000402be020a021e000804740100003e,0.0.3,1.0203E+22,01/08/2023,00:11:52,0,0
